name,price,url
Tablet 8GB RAM-128GB ROM 4G Full Netcom 5GWIFI- Gold,245.0,https://www.jumia.com.ng/generic-tablet-8gb-ram-128gb-rom-4g-full-netcom-5gwifi-gold-137542630.html
"Lenovo XiaoXin Pad Plus 5G 11 Inch Tablet TB-J607Z, 6GB+128GB, ZUI12.5 (Android 11) - White",819.0,https://www.jumia.com.ng/lenovo-xiaoxin-pad-plus-5g-11-inch-tablet-tb-j607z-6gb128gb-zui12.5-android-11-white-210373272.html
10. 1 Inch 2GB+32GB Business Office Tablet 4G Call Dual SIM Call Bluetooth WIFI,121.0,https://www.jumia.com.ng/generic-10.-1-inch-2gb32gb-business-office-tablet-4g-call-dual-sim-call-bluetooth-wifi-115132403.html
"Samsung Galaxy Tab S6 Lite -10.4” (4GB RAM, 64GB ROM) 8MP Camera - 5MP Selfie, LTE - Oxford Gray",659.0,https://www.jumia.com.ng/samsung-galaxy-tab-s6-lite-10.4-4gb-ram-64gb-rom-8mp-camera-5mp-selfie-lte-oxford-gray-98368945.html
10 Inch Tablet PC RAM 6GB +ROM 64GB WiFi Bluetooth GPS Game - Black,163.0,https://www.jumia.com.ng/generic-10-inch-tablet-pc-ram-6gb-rom-64gb-wifi-bluetooth-gps-game-black-90836501.html
"Blackview Tab 7, 10.1 Inch, 3GB+32GB Android 11 Unisoc T310 Quad Core Tablet",222.0,https://www.jumia.com.ng/blackview-tab-7-10.1-inch-3gb32gb-android-11-unisoc-t310-quad-core-tablet-214660370.html
"Atouch Tablet For Kids LEARNING TABLET 7 INCH, ANDROID 8.1 WI-FI, QUAD CORE, DUAL CAMERA (Red Pouch )",80.0,https://www.jumia.com.ng/atouch-tablet-for-kids-learning-tablet-7-inch-android-8.1-wi-fi-quad-core-dual-camera-red-pouch-211742137.html
"Blackview Tab 7 Kids Tablet, 10.1 Inch, 3GB+32GB, Android 11 - Blue",231.0,https://www.jumia.com.ng/blackview-tab-7-kids-tablet-10.1-inch-3gb32gb-android-11-blue-215619011.html
"Atouch Tablet For Children 7 INCH, ANDROID 8.1 WI-FI, QUAD CORE, DUAL CAMERA (Red Pouch )",80.0,https://www.jumia.com.ng/atouch-tablet-for-children-7-inch-android-8.1-wi-fi-quad-core-dual-camera-red-pouch-211742157.html
"Lenovo Pad 11 Inch WiFi Tablet 6GB+128GB Face Recognition, Android 10 Dual Band WiFi And Bluetooth Support",396.0,https://www.jumia.com.ng/lenovo-pad-11-inch-wifi-tablet-6gb128gb-face-recognition-android-10-dual-band-wifi-and-bluetooth-support-96886302.html
10 Inch Tablet PC RAM 6GB +ROM 64GB WiFi Bluetooth GPS Game - Red,163.0,https://www.jumia.com.ng/generic-10-inch-tablet-pc-ram-6gb-rom-64gb-wifi-bluetooth-gps-game-red-90836639.html
Atouch 2022 Learning Tablet For Kids Children Educational,77.0,https://www.jumia.com.ng/atouch-2022-learning-tablet-for-kids-children-educational-213412945.html
"Atouch A103  Kids Educational Tablet 10.1 With 256GB Rom 6GB Ram,5G  Dual Sim",139.0,https://www.jumia.com.ng/atouch-a103-kids-educational-tablet-10.1-with-256gb-rom-6gb-ram5g-dual-sim-171656410.html
"10.1"" Tablet 8GB RAM-128GB ROM 4G Full Netcom 5GWIFI- Silver",245.0,https://www.jumia.com.ng/generic-10.1-tablet-8gb-ram-128gb-rom-4g-full-netcom-5gwifi-silver-140481302.html
"Blackview Tab 15, 10.5 Inch, 8GB+128GB, Android 12 , EU Plug",422.0,https://www.jumia.com.ng/blackview-tab-15-10.5-inch-8gb128gb-android-12-eu-plug-214659443.html
"Wintouch K11 Kids Tablet-Dual Sim-10.1"" -1GB RAM-16GB ROM Plus Free Pouch Inside And Gifts.",139.0,https://www.jumia.com.ng/wintouch-k11-kids-tablet-dual-sim-10.1-1gb-ram-16gb-rom-plus-free-pouch-inside-and-gifts.-45464059.html
Lenovo Xiaoxin Pad 2022 10.6 Inch 6GB+ 128GB WIFI Edition Qualcomm Snapdragon 680 CPU 2K Full Screen 7700mAh Tablet PC,352.0,https://www.jumia.com.ng/lenovo-xiaoxin-pad-2022-10.6-inch-6gb-128gb-wifi-edition-qualcomm-snapdragon-680-cpu-2k-full-screen-7700mah-tablet-pc-204475581.html
Blackview Tab 13 Tablet PC 10.1 Inch 6GB+128GB Android 12 - Grey,326.0,https://www.jumia.com.ng/blackview-tab-13-tablet-pc-10.1-inch-6gb128gb-android-12-grey-215618987.html
Mini Bluetooth Wireless Invisible Earbuds Sports Headphones,25.0,https://www.jumia.com.ng/generic-mini-bluetooth-wireless-invisible-earbuds-sports-headphones-136918481.html
"Lenovo Tab M10 HD TB-X505F, 10.1 Inch 3GB+32GB Android 9.0",396.0,https://www.jumia.com.ng/lenovo-tab-m10-hd-tb-x505f-10.1-inch-3gb32gb-android-9.0-128172426.html
Samsung Galaxy Tab S8 Ultra 14.6'' 12GB-256GB-5G - Graphite,2420.0,https://www.jumia.com.ng/samsung-galaxy-tab-s8-ultra-14.6-12gb-256gb-5g-graphite-189713585.html
10 Inch Tablet PC RAM 6GB +ROM 64GB WiFi Bluetooth GPS Game - White,163.0,https://www.jumia.com.ng/generic-10-inch-tablet-pc-ram-6gb-rom-64gb-wifi-bluetooth-gps-game-white-90836786.html
Lenovo Xiaoxin K11 Pad 11inch 4GM RAM+64GB ROM WIFI Editon,260.0,https://www.jumia.com.ng/lenovo-xiaoxin-k11-pad-11inch-4gm-ram64gb-rom-wifi-editon-173110749.html
"Blackview Tab 12, 10.1 Inch, 4GB+64GB Android 11 4G, EU Plug",292.0,https://www.jumia.com.ng/blackview-tab-12-10.1-inch-4gb64gb-android-11-4g-eu-plug-215908286.html
"Wintouch Kids Tablet PC K93, 9 Inch, 16GB Storage( Pre-Installed App),  WiFi And Bluetooth- Pink Pouch",99.0,https://www.jumia.com.ng/wintouch-kids-tablet-pc-k93-9-inch-16gb-storage-pre-installed-app-wifi-and-bluetooth-pink-pouch-64292574.html
"Bebe Tab B88 Kids Tablet - 8"" Display, 32GB ROM + 3GB RAM, Dual SIM, Free Gifts Inside",110.0,https://www.jumia.com.ng/bebe-tab-b88-kids-tablet-8-display-32gb-rom-3gb-ram-dual-sim-free-gifts-inside-212034815.html
"Fire Hd 8 Kids Tablet,8"" Hd, 32 GB, Blue Kids Case",211.0,https://www.jumia.com.ng/generic-fire-hd-8-kids-tablet8-hd-32-gb-blue-kids-case-144816504.html
10 .1 Inch Tablet PC RAM 6GB +ROM 64GB WiFi Bluetooth GPS Game - Golden,148.0,https://www.jumia.com.ng/generic-10-.1-inch-tablet-pc-ram-6gb-rom-64gb-wifi-bluetooth-gps-game-golden-204957311.html
"Blackview Tab 15, 10.5 Inch, 8GB+128GB, Android 12 Tablet - Silver",394.0,https://www.jumia.com.ng/blackview-tab-15-10.5-inch-8gb128gb-android-12-tablet-silver-215619004.html
"Blackview Tab 15, 10.5 Inch, 8GB+128GB, Android 12 Tablet - Blue",394.0,https://www.jumia.com.ng/blackview-tab-15-10.5-inch-8gb128gb-android-12-tablet-blue-215619003.html
Lenosed K14 Android Kids Tablet – 128GB ROM – 4GB RAM – Single Sim,129.0,https://www.jumia.com.ng/lenosed-k14-android-kids-tablet-128gb-rom-4gb-ram-single-sim-211308161.html
Lenovo Tab 2 A10-30 10” (32GB ROM 2GB RAM) Wifi Only Android Tablet,158.0,https://www.jumia.com.ng/lenovo-tab-2-a10-30-10-32gb-rom-2gb-ram-wifi-only-android-tablet-216668474.html
"Genius 16gb Ram 2gb Rom Educational Kids Tablet (Pre-Installed Apps, Games, Cartoons And Rhymes)+ Free Pouch",87.0,https://www.jumia.com.ng/genius-16gb-ram-2gb-rom-educational-kids-tablet-pre-installed-apps-games-cartoons-and-rhymes-free-pouch-69932305.html
"New 10.1"" Tablet 6GB RAM -128GB ROM Eight-core 4G Full Netcom 5GWIFI Smooth Learning Online Class - Blue",176.0,https://www.jumia.com.ng/generic-new-10.1-tablet-6gb-ram-128gb-rom-eight-core-4g-full-netcom-5gwifi-smooth-learning-online-class-blue-133341104.html
"Samsung Galaxy Tab S8+ 5G: 12.4"", 8GB/128GB, 13/6MP+12MP/4K, Type-C W Magnetic Connector, Gorilla Glass 5, Stylus, 10090mAh",2215.0,https://www.jumia.com.ng/samsung-galaxy-tab-s8-5g-12.4-8gb128gb-136mp12mp4k-type-c-w-magnetic-connector-gorilla-glass-5-stylus-10090mah-171019872.html
Idino NoteBook 3 10.1 Inch-( Android 10) - 4GB Ram– 64GB Rom Tablet,174.0,https://www.jumia.com.ng/idino-notebook-3-10.1-inch-android-10-4gb-ram-64gb-rom-tablet-98356909.html
"X Tigi Kids7 Pro Educational Tablet-7""-32G ROM-Green/Purpple",97.0,https://www.jumia.com.ng/x-tigi-kids7-pro-educational-tablet-7-32g-rom-greenpurpple-133094564.html
"Atouch Kids Learning Tablets Atouch K96 3GB+32GB Android Kids Learning Educational Tablet,  Zoom Enable, Blue Pouch",81.0,https://www.jumia.com.ng/atouch-kids-learning-tablets-atouch-k96-3gb32gb-android-kids-learning-educational-tablet-zoom-enable-blue-pouch-159999470.html
BEBE TAB 8 INCHES Educational Tablet 32GB Storage 3GB RAM –  Dual SIM HD Tablet For Kids –,145.0,https://www.jumia.com.ng/bebe-tab-8-inches-educational-tablet-32gb-storage-3gb-ram-dual-sim-hd-tablet-for-kids-203831621.html
"Blackview Tab 15, 10.5 Inch, 8GB+128GB, Android 12 Tablet - Grey",394.0,https://www.jumia.com.ng/blackview-tab-15-10.5-inch-8gb128gb-android-12-tablet-grey-215619002.html
"S18 Tablet -10.1” (6GB RAM, 128GB ROM) 5MP Front +8MP Back Camera Dual SIM Card 5GLTE - 8800mAh -  Blue",112.0,https://www.jumia.com.ng/generic-s18-tablet-10.1-6gb-ram-128gb-rom-5mp-front-8mp-back-camera-dual-sim-card-5glte-8800mah-blue-206396709.html
"New 10.1"" Tablet 8GB RAM -128GB ROM Eight-core 4G Full Netcom 5GWIFI Smooth Learning Online Class - Gray",245.0,https://www.jumia.com.ng/generic-new-10.1-tablet-8gb-ram-128gb-rom-eight-core-4g-full-netcom-5gwifi-smooth-learning-online-class-gray-123390346.html
10 Inch Tablet PC RAM 6GB +ROM 64GB WiFi Bluetooth GPS Game -golden,163.0,https://www.jumia.com.ng/generic-10-inch-tablet-pc-ram-6gb-rom-64gb-wifi-bluetooth-gps-game-golden-90836301.html
"Samsung Galaxy Tab S7 FE 4G- 12.4-inch (6GB RAM, 128GB ROM) Android 11 - 8MP + 5MP Selfie  - 10090mAh Battery",1090.0,https://www.jumia.com.ng/samsung-galaxy-tab-s7-fe-4g-12.4-inch-6gb-ram-128gb-rom-android-11-8mp-5mp-selfie-10090mah-battery-98301559.html
10 Inch Tablet PC RAM 6GB +ROM 64GB WiFi Bluetooth GPS Game - Rose,163.0,https://www.jumia.com.ng/generic-10-inch-tablet-pc-ram-6gb-rom-64gb-wifi-bluetooth-gps-game-rose-90836403.html
Blackview Tab 13 Tablet PC 10.1 Inch 6GB+128GB Android 12 Support Dual SIM/WiFi/Bluetooth/TF Card/Navigation,348.0,https://www.jumia.com.ng/blackview-tab-13-tablet-pc-10.1-inch-6gb128gb-android-12-support-dual-simwifibluetoothtf-cardnavigation-214986664.html
Atouch Android 6.1 Educational Tablet For Kids + Glass Screen Protector,89.0,https://www.jumia.com.ng/atouch-android-6.1-educational-tablet-for-kids-glass-screen-protector-atouch-mpg1491172.html
"Blackview Tab 7, 10.1 Inch, 3GB+32GB, Android 11 Tablet - Silver",220.0,https://www.jumia.com.ng/blackview-tab-7-10.1-inch-3gb32gb-android-11-tablet-silver-215618998.html
"Blackview Tab 7, 10.1 Inch, 3GB+32GB, Android 11 Tablet - Grey",220.0,https://www.jumia.com.ng/blackview-tab-7-10.1-inch-3gb32gb-android-11-tablet-grey-215618996.html
"Blackview Tab 7, 10.1 Inch, 3GB+32GB, Android 11 Tablet - Blue",220.0,https://www.jumia.com.ng/blackview-tab-7-10.1-inch-3gb32gb-android-11-tablet-blue-215618997.html
"XIAOMI MI Max 6.44-Inch HD (3GB, 32GB ROM) Android 6, 16MP + 5MP Smartphone With Official Warranty - Silver",209.0,https://www.jumia.com.ng/xiaomi-mi-max-6.44-inch-hd-3gb-32gb-rom-android-6-16mp-5mp-smartphone-with-official-warranty-silver-mi-mpg77893.html
"Discover NOTE  7 PLUS TAB 10 -INCH ( 64GB ROM, 4GB RAM) + Free Case & Powerbank",187.0,https://www.jumia.com.ng/discover-note-7-plus-tab-10-inch-64gb-rom-4gb-ram-free-case-powerbank-124914230.html
uLesson Edu Tablet + 3-year ULesson Subscription And FREE School Bag,409.0,https://www.jumia.com.ng/ulesson-edu-tablet-3-year-ulesson-subscription-and-free-school-bag-142707418.html
"Fire Hd 8 Kids Tablet,8"" Hd, Ages 3-7, 32 GB, Blue Kids Case",211.0,https://www.jumia.com.ng/generic-fire-hd-8-kids-tablet8-hd-ages-3-7-32-gb-blue-kids-case-144816204.html
"MTKenn Kids Education Tablet 7.1"" 2GB RAM+16GB ROM - Green",187.0,https://www.jumia.com.ng/mtkenn-kids-education-tablet-7.1-2gb-ram16gb-rom-green-187156565.html
"Wintouch K11 Kids Tablet-Dual Sim-10.1"" -1GB RAM-16GB ROM Plus Free Pouch Inside And Gifts - Blue",139.0,https://www.jumia.com.ng/wintouch-k11-kids-tablet-dual-sim-10.1-1gb-ram-16gb-rom-plus-free-pouch-inside-and-gifts-blue-64162663.html
"Discover NOTE  5 PLUS TAB 10 - INCHES ( 64GB ROM,  4GB RAM)",174.0,https://www.jumia.com.ng/note-5-plus-tab-10-inches-64gb-rom-4gb-ram-discover-mpg1634125.html
MTKenn M92 -7.1”Pad (2GB RAM+16GB ROM) 64bit Android Tablet PC - Blue,110.0,https://www.jumia.com.ng/mtkenn-m92-7.1pad-2gb-ram16gb-rom-64bit-android-tablet-pc-blue-185042197.html
Nabi JR. Kid Educational Tablet- WiFi And Bluetooth Plus Free Pouch,84.0,https://www.jumia.com.ng/nabi-jr.-kid-educational-tablet-wifi-and-bluetooth-plus-free-pouch-34619074.html
"10.1"" Tablet 6GB RAM-128GB ROM Eight-core 4G Full Netcom 5GWIFI Smooth - Blue",176.0,https://www.jumia.com.ng/generic-10.1-tablet-6gb-ram-128gb-rom-eight-core-4g-full-netcom-5gwifi-smooth-blue-134627884.html
"16gb Ram 2gb Rom Educational Kids Tablet (Pre-Installed Apps, Games, Cartoons And Rhymes)+ Free Pouch",87.0,https://www.jumia.com.ng/generic-16gb-ram-2gb-rom-educational-kids-tablet-pre-installed-apps-games-cartoons-and-rhymes-free-pouch-45346973.html
10 Inch Tablet Computer 8GB RAM -128GB ROM Eight Core 4G Phone Learning Education Tablet- Blue,200.0,https://www.jumia.com.ng/generic-10-inch-tablet-computer-8gb-ram-128gb-rom-eight-core-4g-phone-learning-education-tablet-blue-134046596.html
"Samsung Galaxy Tab S7 FE 5G- 12.4-inch (6GB RAM, 128GB ROM) Android 11 - 8MP + 5MP Selfie  - 10090mAh Battery",1090.0,https://www.jumia.com.ng/samsung-galaxy-tab-s7-fe-5g-12.4-inch-6gb-ram-128gb-rom-android-11-8mp-5mp-selfie-10090mah-battery-193335859.html
Samsung Galaxy Tab A7 Lite 8.7-Inch -3GB RAM/ 32GB ROM- Android 11- 8MP /2MP -Nano SIM-4G LTE  - Gray,352.0,https://www.jumia.com.ng/samsung-galaxy-tab-a7-lite-8.7-inch-3gb-ram-32gb-rom-android-11-8mp-2mp-nano-sim-4g-lte-gray-196387611.html
Nabi Jr. Kids Educational Tablet 1gb Ram- WiFi And Bluetooth Plus Free Pouch,99.0,https://www.jumia.com.ng/nabi-jr.-kids-educational-tablet-1gb-ram-wifi-and-bluetooth-plus-free-pouch-nabi-mpg1196792.html
"Wintouch K81 – 8inches Kids Tablet Dual Sim Enabled, Android 5.1 1GB RAM 16GB ROM, Zoom And All Apps Are Supported, Pre- Installed Apps, Thick Pouch With Handle - Red",128.0,https://www.jumia.com.ng/wintouch-k81-8inches-kids-tablet-dual-sim-enabled-android-5.1-1gb-ram-16gb-rom-zoom-and-all-apps-are-supported-pre-installed-apps-thick-pouch-with-handle-red-90594156.html
"Android Tablet 10.1"", 8GB+128GB/256GB,Camera 24MP+48MP, Dual Sim Cards+Micro SD Cards",332.0,https://www.jumia.com.ng/generic-android-tablet-10.1-8gb128gb256gbcamera-24mp48mp-dual-sim-cardsmicro-sd-cards-213729745.html
Blackview Tab 13 Tablet PC 10.1 Inch 6GB+128GB Android 12 - Silver,326.0,https://www.jumia.com.ng/blackview-tab-13-tablet-pc-10.1-inch-6gb128gb-android-12-silver-215618989.html
"Genius KIDS G33 KIDS G33 16GB Storage,2GB RAM Tablet Plus FreeCase",82.0,https://www.jumia.com.ng/genius-kids-g33-kids-g33-16gb-storage2gb-ram-tablet-plus-freecase-214754345.html
"XIAOMI Mi Max 6.44-Inch HD (3GB, 32GB ROM) Android 6, 16MP + 5MP Smartphone - Gold",209.0,https://www.jumia.com.ng/xiaomi-mi-max-6.44-inch-hd-3gb-32gb-rom-android-6-16mp-5mp-smartphone-gold-mi-mpg77892.html
"Samsung Galaxy Tab S6 Lite -10.4” (4GB RAM, 64GB ROM) 8MP Camera - 5MP Selfie, 4G LTE - 7040mAh - Oxford Gray",990.0,https://www.jumia.com.ng/samsung-galaxy-tab-s6-lite-10.4-4gb-ram-64gb-rom-8mp-camera-5mp-selfie-4g-lte-7040mah-oxford-gray-126332620.html
Atouch K91 Kids Learning Tablet 7inch Screen 2G Ram (Gray Pouch),74.0,https://www.jumia.com.ng/k91-kids-learning-tablet-7inch-screen-2g-ram-gray-pouch-atouch-mpg1596063.html
Genius 16gb Ram 2gb Rom Educational Kids Table + Blue Pouch,82.0,https://www.jumia.com.ng/genius-16gb-ram-2gb-rom-educational-kids-table-blue-pouch-65988153.html
"Samsung Galaxy Tab S7 FE 4G: 12.4"", 4GB/64GB, 8MP+5MP/1080p, Type-C W Magnetic Connector, Fast-Charging, Nano-SIM, 10090mAh",1221.0,https://www.jumia.com.ng/samsung-galaxy-tab-s7-fe-4g-12.4-4gb64gb-8mp5mp1080p-type-c-w-magnetic-connector-fast-charging-nano-sim-10090mah-171067652.html
FiDEL Note 4 Tab 10.0'' Android 9.0 32GB + 2GB Tablet + Leather Case -Black,131.0,https://www.jumia.com.ng/fidel-note-4-tab-10.0-android-9.0-32gb-2gb-tablet-leather-case-black-35008255.html
"10.1"" Tablet 8GB RAM -128GB ROM 4G Full Netcom 5GWIFI Educational Business Games-Green",245.0,https://www.jumia.com.ng/generic-10.1-tablet-8gb-ram-128gb-rom-4g-full-netcom-5gwifi-educational-business-games-green-206343481.html
"10.1"" Tablet 8GB RAM -128GB ROM Eight-core 4G Full Netcom 5GWIFI Learning - Blue",245.0,https://www.jumia.com.ng/generic-10.1-tablet-8gb-ram-128gb-rom-eight-core-4g-full-netcom-5gwifi-learning-blue-161567437.html
Atouch K91 Kids Learning Tablet 7inch Screen 2G Ram,88.0,https://www.jumia.com.ng/atouch-k91-kids-learning-tablet-7inch-screen-2g-ram-171656408.html
"New 10.1"" Tablet 8GB RAM -128GB ROM 4G Full Netcom 5GWIFI Smooth - White",245.0,https://www.jumia.com.ng/generic-new-10.1-tablet-8gb-ram-128gb-rom-4g-full-netcom-5gwifi-smooth-white-126435055.html
"AE Kids Atouch A105  10.1 Kids Tablet 128GB Rom 4GB Ram,4G  Dual Sim  Bluetooth Keyboard",185.0,https://www.jumia.com.ng/ae-kids-atouch-a105-10.1-kids-tablet-128gb-rom-4gb-ram4g-dual-sim-bluetooth-keyboard-170480381.html
"Atouch New K96 3GB 32GB Android Kids Learning Eduacational Tablet,",79.0,https://www.jumia.com.ng/atouch-new-k96-3gb-32gb-android-kids-learning-eduacational-tablet-203910441.html
Idino NoteBook 2 10.1 Inch-( Android 10) - 4GB Ram– 64GB Rom Tablet,174.0,https://www.jumia.com.ng/idino-notebook-2-10.1-inch-android-10-4gb-ram-64gb-rom-tablet-91258080.html
"Atouch A105  10.1 128GB Rom 4GB Ram,4G  Dual Sim - Golden - Keyboard",154.0,https://www.jumia.com.ng/atouch-a105-10.1-128gb-rom-4gb-ram4g-dual-sim-golden-keyboard-128304053.html
"10.1"" Tablet 8GB RAM-128GB ROM 4G Full Netcom 5GWIFI Educational Business -White",245.0,https://www.jumia.com.ng/generic-10.1-tablet-8gb-ram-128gb-rom-4g-full-netcom-5gwifi-educational-business-white-207377028.html
"10.1"" Tablet 8GB RAM-128GB ROM 4G Full Netcom 5GWIFI Educational Business -Blue",245.0,https://www.jumia.com.ng/generic-10.1-tablet-8gb-ram-128gb-rom-4g-full-netcom-5gwifi-educational-business-blue-207392584.html
"Maxim ​MatrixPad Ultra Slim Android 10.0 Tablet - 4GB + 64GB - 10.1"" - 5G WiFi - FREE GIFT INSIDE",198.0,https://www.jumia.com.ng/maxim-matrixpad-ultra-slim-android-10.0-tablet-4gb-64gb-10.1-5g-wifi-free-gift-inside-178365752.html
Wintouch 7inches Kids Tablet K701 With Sim Enabled,117.0,https://www.jumia.com.ng/wintouch-7inches-kids-tablet-k701-with-sim-enabled-84085694.html
"Wintouch K12 Kids Tablet-Dual Sim- 9.6"" -1GB RAM-16GB ROM",147.0,https://www.jumia.com.ng/wintouch-k12-kids-tablet-dual-sim-9.6-1gb-ram-16gb-rom-75753299.html
"Wintouch K11 Kids Tablet-Dual Sim-10.1"" -1GB RAM-16GB ROM Plus Free Pouch Inside And Gifts - Purple",123.0,https://www.jumia.com.ng/wintouch-k11-kids-tablet-dual-sim-10.1-1gb-ram-16gb-rom-plus-free-pouch-inside-and-gifts-purple-67558066.html
"Wintouch K11 Kids Tablet-Dual Sim-10.1"" -1GB RAM-16GB ROM Plus Free Pouch Inside And Gifts - Pink",139.0,https://www.jumia.com.ng/wintouch-k11-kids-tablet-dual-sim-10.1-1gb-ram-16gb-rom-plus-free-pouch-inside-and-gifts-pink-64162662.html
"Wintouch 9 Inch K93 Children Educational Tablet,Preinstalled Apps,16GB Storage Plus Free Pouch Inside-Orange",99.0,https://www.jumia.com.ng/wintouch-9-inch-k93-children-educational-tabletpreinstalled-apps16gb-storage-plus-free-pouch-inside-orange-63815790.html
"Atouch K96 Tablet 7"", 32GB, 3GB, Android 8.1, Wifi, No SIm, 3000mAh - Grey",84.0,https://www.jumia.com.ng/atouch-k96-tablet-7-32gb-3gb-android-8.1-wifi-no-sim-3000mah-grey-212034823.html
BEBE TAB UNBREAKABLE SCREEN KIDS TABLET 32GB ROM 3GB RAM With  SIM,143.0,https://www.jumia.com.ng/bebe-tab-unbreakable-screen-kids-tablet-32gb-rom-3gb-ram-with-sim-210296171.html
"Alldocube 10.1"" Android 10 Tablet Quad Core 1920*1200 IPS 4GB RAM 64GB ROM Tablets Daul Wifi Tablet",330.0,https://www.jumia.com.ng/alldocube-10.1-android-10-tablet-quad-core-19201200-ips-4gb-ram-64gb-rom-tablets-daul-wifi-tablet-65468729.html
"Samsung Galaxy Tab S5e-10.5”(4GB RAM, 64GB ROM) With Keyboard LTE-Gray",660.0,https://www.jumia.com.ng/samsung-galaxy-tab-s5e-10.54gb-ram-64gb-rom-with-keyboard-lte-gray-196182492.html
"Samsung Galaxy Tab S7 FE - 12.4-inch (4GB RAM, 64GB ROM) Android 11 - 8MP + 5MP Selfie - LTE - 10090mAh Battery - Mystic Black",1210.0,https://www.jumia.com.ng/samsung-galaxy-tab-s7-fe-12.4-inch-4gb-ram-64gb-rom-android-11-8mp-5mp-selfie-lte-10090mah-battery-mystic-black-82722087.html
"Atouch Android 6.1 Educational Tablet For Kids ( Pre-installed App, Games, Rhymes)- Red Pouch",88.0,https://www.jumia.com.ng/atouch-android-6.1-educational-tablet-for-kids-pre-installed-app-games-rhymes-red-pouch-45414507.html
"10.1"" Tablet 8GB RAM -128GB ROM Eight-core 4G Full Netcom 5GWIFI Learning - Gray",245.0,https://www.jumia.com.ng/generic-10.1-tablet-8gb-ram-128gb-rom-eight-core-4g-full-netcom-5gwifi-learning-gray-161569809.html
"Samsung Galaxy Tab A8, 10.5-Inch 4GB RAM, 64GB ROM Android 11 8MP + 5MP Nano SIM  - Silver",462.0,https://www.jumia.com.ng/samsung-galaxy-tab-a8-10.5-inch-4gb-ram-64gb-rom-android-11-8mp-5mp-nano-sim-silver-216669343.html
Magnetic Earphone Wireless Sports Bluetooth Headset,22.0,https://www.jumia.com.ng/generic-magnetic-earphone-wireless-sports-bluetooth-headset-136684049.html
QERE QR8 10.1 Inch Android 8.0 2560*1600 Ten Core IPS Screen Tablet PC MTK6797 RAM 4GB ROM 64GB 3G Dual SIM Card Phone 3G Call Wifi Tablets(Rose Gold),358.0,https://www.jumia.com.ng/generic-qere-qr8-10.1-inch-android-8.0-25601600-ten-core-ips-screen-tablet-pc-mtk6797-ram-4gb-rom-64gb-3g-dual-sim-card-phone-3g-call-wifi-tabletsrose-gold-21558547.html
"Lenovo Tab M10 (HD) 4GB RAM 64GB ROM 10.1"" Wi-Fi 4G Android 10+ Free Pouch",352.0,https://www.jumia.com.ng/lenovo-tab-m10-hd-4gb-ram-64gb-rom-10.1-wi-fi-4g-android-10-free-pouch-106821146.html
"Atouch Kids Learning Tablet Atouch K96 32GB Android Kids Learning Eduacational Tablet,  Zoom Enable. Light Brown Pouch",81.0,https://www.jumia.com.ng/kids-learning-tablet-atouch-k96-32gb-android-kids-learning-eduacational-tablet-zoom-enable.-light-brown-pouch-atouch-mpg1633733.html
Atouch Android 6.1 Educational Tablet For Kids- Red Pouch,80.0,https://www.jumia.com.ng/atouch-android-6.1-educational-tablet-for-kids-red-pouch-atouch-mpg1202929.html
"GENIUS KIDS G33- 16GB Storage, 2GB RAM - Wi-fi Tablet Plus Case - Blue",85.0,https://www.jumia.com.ng/genius-kids-g33-16gb-storage-2gb-ram-wi-fi-tablet-plus-case-blue-120850861.html
"Nokia T20 -10.4” (4GB RAM, 64GB ROM) 8MP Camera - 5MP Selfie, LTE - 8200mAh - Ocean Blue",305.0,https://www.jumia.com.ng/nokia-t20-10.4-4gb-ram-64gb-rom-8mp-camera-5mp-selfie-lte-8200mah-ocean-blue-194793284.html
Atouch A36- Kid's Learning Tablet - 16GB ROM - 2GB RAM,77.0,https://www.jumia.com.ng/a36-kids-learning-tablet-16gb-rom-2gb-ram-atouch-mpg1636770.html
"Blackview Tab 12, 10.1 Inch, 4GB+64GB, Android 11 4G Tablet - Silver",275.0,https://www.jumia.com.ng/blackview-tab-12-10.1-inch-4gb64gb-android-11-4g-tablet-silver-215618995.html
Bluetooth Earphone Mini Wireless Earpiece Auriculare Cordless Headphone  Stereo Handsfree Ear Headset,9.0,https://www.jumia.com.ng/generic-bluetooth-earphone-mini-wireless-earpiece-auriculare-cordless-headphone-stereo-handsfree-ear-headset-162694076.html
"New 10.1"" Tablet 8GB RAM -128GB ROM Eight-core 4G Full Netcom 5GWIFI Smooth Learning Online Class - Blue",245.0,https://www.jumia.com.ng/generic-new-10.1-tablet-8gb-ram-128gb-rom-eight-core-4g-full-netcom-5gwifi-smooth-learning-online-class-blue-123389927.html
"Ultra-thin 10.1-inch Tablet, MT6582, Android 6.0 Quad-core A7, 1.5GAhz  16:9 Samsung HD 500 Zoom, 4500MA Battery Memory 1 + 16G, 2 + 32G, 3G Call Black, Silver, Pink, Rose Gold",126.0,https://www.jumia.com.ng/generic-ultra-thin-10.1-inch-tablet-mt6582-android-6.0-quad-core-a7-1.5gahz-169-samsung-hd-500-zoom-4500ma-battery-memory-1-16g-2-32g-3g-call-black-silver-pink-rose-gold-21731158.html
